id,province_name,province_id,district_name,district_code,district_id,pref_eccube_id,create_date,update_date
1,An Giang,217,Thành phố Long Xuyên,5101,1566,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
2,An Giang,217,Thành phố Châu Đốc,5102,1753,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
3,An Giang,217,Huyện An Phú,5103,1754,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
4,An Giang,217,Huyện Tân Châu,5104,1755,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
5,An Giang,217,Huyện Phú Tân,5105,1756,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
6,An Giang,217,Huyện Châu Phú,5108,1758,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
7,An Giang,217,Huyện Tịnh Biên,5106,1752,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
8,An Giang,217,Huyện Tri Tôn,5107,1751,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
9,An Giang,217,Huyện Châu Thành,5110,1718,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
10,An Giang,217,Huyện Chợ Mới,5109,1757,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
11,An Giang,217,Huyện Thoại Sơn,5111,1750,4,"2019-02-28 13:47:52","2019-02-28 13:47:52"
12,Bà Rịa – Vũng Tàu,206,Thành phố Vũng Tàu,5201,1544,5,"2019-02-28 13:47:52","2019-02-28 13:47:52"
13,Bà Rịa – Vũng Tàu,206,Thành phố Bà Rịa,5202,1667,5,"2019-02-28 13:47:52","2019-02-28 13:47:52"
14,Bà Rịa – Vũng Tàu,206,Huyện Châu Đức,5207,1709,5,"2019-02-28 13:47:52","2019-02-28 13:47:52"
15,Bà Rịa – Vũng Tàu,206,Huyện Xuyên Mộc,5203,1699,5,"2019-02-28 13:47:52","2019-02-28 13:47:52"
16,Bà Rịa – Vũng Tàu,206,Huyện Long Điền,5204,1689,5,"2019-02-28 13:47:52","2019-02-28 13:47:52"
17,Bà Rịa – Vũng Tàu,206,Huyện Đất Đỏ,5208,1690,5,"2019-02-28 13:47:52","2019-02-28 13:47:52"
18,Bà Rịa – Vũng Tàu,206,Huyện Tân Thành,5206,1701,5,"2019-02-28 13:47:52","2019-02-28 13:47:52"
19,Bắc Giang,248,Thành phố Bắc Giang,1801,1643,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
20,Bắc Giang,248,Huyện Yên Thế,1802,1765,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
21,Bắc Giang,248,Huyện Tân Yên,1806,1762,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
22,Bắc Giang,248,Huyện Lạng Giang,1808,1760,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
23,Bắc Giang,248,Huyện Lục Nam,1805,1965,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
24,Bắc Giang,248,Huyện Lục Ngạn,1803,1966,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
25,Bắc Giang,248,Huyện Sơn Động,1804,1761,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
26,Bắc Giang,248,Huyện Yên Dũng,1810,1764,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
27,Bắc Giang,248,Huyện Việt Yên,1809,1763,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
28,Bắc Giang,248,Huyện Hiệp Hòa,1807,1759,6,"2019-02-28 13:47:52","2019-02-28 13:47:52"
29,Bắc Kạn,245,Thành Phố Bắc Kạn,1101,1640,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
30,Bắc Kạn,245,Huyện Pác Nặm,1108,3249,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
31,Bắc Kạn,245,Huyện Ba Bể,1106,1887,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
32,Bắc Kạn,245,Huyện Ngân Sơn,1105,3242,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
33,Bắc Kạn,245,Huyện Bạch Thông,1103,1889,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
34,Bắc Kạn,245,Huyện Chợ Đồn,1102,1913,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
35,Bắc Kạn,245,Huyện Chợ Mới,1107,1914,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
36,Bắc Kạn,245,Huyện Na Rì,1104,3232,7,"2019-02-28 13:47:52","2019-02-28 13:47:52"
37,Bạc Liêu,253,Thành phố Bạc Liêu,6001,1655,8,"2019-02-28 13:47:52","2019-02-28 13:47:52"
38,Bạc Liêu,253,Huyện Hồng Dân,6003,1946,8,"2019-02-28 13:47:52","2019-02-28 13:47:52"
39,Bạc Liêu,253,Huyện Phước Long,6005,1998,8,"2019-02-28 13:47:52","2019-02-28 13:47:52"
40,Bạc Liêu,253,Huyện Vĩnh Lợi,6002,2050,8,"2019-02-28 13:47:52","2019-02-28 13:47:52"
41,Bạc Liêu,253,Huyện Giá Rai,6004,1935,8,"2019-02-28 13:47:52","2019-02-28 13:47:52"
42,Bạc Liêu,253,Huyện Đông Hải,6006,1926,8,"2019-02-28 13:47:52","2019-02-28 13:47:52"
43,Bạc Liêu,253,Huyện Hòa Bình,6007,1723,8,"2019-02-28 13:47:52","2019-02-28 13:47:52"
44,Bắc Ninh,249,Thành phố Bắc Ninh,1901,1644,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
45,Bắc Ninh,249,Huyện Yên Phong,1902,1768,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
46,Bắc Ninh,249,Huyện Quế Võ,1903,1728,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
47,Bắc Ninh,249,Huyện Tiên Du,1904,1729,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
48,Bắc Ninh,249,Thị xã Từ Sơn,1905,1730,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
49,Bắc Ninh,249,Huyện Thuận Thành,1906,1767,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
50,Bắc Ninh,249,Huyện Gia Bình,1907,1766,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
51,Bắc Ninh,249,Huyện Lương Tài,1908,1969,9,"2019-02-28 13:47:52","2019-02-28 13:47:52"
52,Bến Tre,213,Thành phố Bến Tre,5601,1558,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
53,Bến Tre,213,Huyện Châu Thành,5602,1742,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
54,Bến Tre,213,Huyện Chợ Lách,5603,3158,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
55,Bến Tre,213,Huyện Mỏ Cày Nam,5609,1975,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
56,Bến Tre,213,Huyện Giồng Trôm,5605,1937,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
57,Bến Tre,213,Huyện Bình Đại,5606,1895,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
58,Bến Tre,213,Huyện Ba Tri,5607,1888,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
59,Bến Tre,213,Huyện Thạnh Phú,5608,2028,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
60,Bến Tre,213,Huyện Mỏ Cày Bắc,5604,1974,10,"2019-02-28 13:47:52","2019-02-28 13:47:52"
61,Bình Định,262,Thành phố Quy Nhơn,3701,1662,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
62,Bình Định,262,Huyện An Lão,3702,1886,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
63,Bình Định,262,Huyện Hoài Nhơn,3704,1771,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
64,Bình Định,262,Huyện Hoài Ân,3703,2140,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
65,Bình Định,262,Huyện Phù Mỹ,3705,3254,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
66,Bình Định,262,Huyện Vĩnh Thạnh,3707,2258,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
67,Bình Định,262,Huyện Tây Sơn,3708,3279,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
68,Bình Định,262,Huyện Phù Cát,3706,1770,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
69,Bình Định,262,Thị xã An Nhơn,3710,1769,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
70,Bình Định,262,Huyện Tuy Phước,3711,2023,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
71,Bình Định,262,Huyện Vân Canh,3709,3312,14,"2019-02-28 13:47:52","2019-02-28 13:47:52"
72,Bình Dương,205,Thành phố Thủ Dầu Một,4401,1538,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
73,Bình Dương,205,Huyện Bàu Bàng,4408,3132,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
74,Bình Dương,205,Huyện Dầu Tiếng,4407,1746,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
75,Bình Dương,205,Thị xã Bến Cát,4402,1696,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
76,Bình Dương,205,Huyện Phú Giáo,4406,1992,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
77,Bình Dương,205,Thị xã Tân Uyên,4403,1695,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
78,Bình Dương,205,Thị xã Dĩ An,4405,1540,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
79,Bình Dương,205,Thị xã Thuận An,4404,1541,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
80,Bình Dương,205,Huyện Bắc Tân Uyên,4409,3135,11,"2019-02-28 13:47:52","2019-02-28 13:47:52"
81,Bình Phước,239,Thị xã Phước Long,4307,1775,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
82,Bình Phước,239,Thị xã Đồng Xoài,4301,1625,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
83,Bình Phước,239,Thị xã Bình Long,4304,1774,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
84,Bình Phước,239,Huyện Bù Gia Mập,4310,3141,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
85,Bình Phước,239,Huyện Lộc Ninh,4305,1964,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
86,Bình Phước,239,Huyện Bù Đốp,4306,3140,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
87,Bình Phước,239,Huyện Hớn Quản,4309,1773,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
88,Bình Phước,239,Huyện Đồng Phú,4302,1722,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
89,Bình Phước,239,Huyện Bù Đăng,4308,1899,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
90,Bình Phước,239,Huyện Chơn Thành,4303,1772,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
91,Bình Phước,239,Huyện Phú Riềng,4311,3444,12,"2019-02-28 13:47:52","2019-02-28 13:47:52"
92,Bình Thuận,258,Thành phố Phan Thiết,4701,1666,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
93,Bình Thuận,258,Thị xã La Gi,4710,1778,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
94,Bình Thuận,258,Huyện Tuy Phong,4702,1781,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
95,Bình Thuận,258,Huyện Bắc Bình,4703,1780,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
96,Bình Thuận,258,Huyện Hàm Thuận Bắc,4704,1777,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
97,Bình Thuận,258,Huyện Hàm Thuận Nam,4705,1776,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
98,Bình Thuận,258,Huyện Tánh Linh,4708,2012,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
99,Bình Thuận,258,Huyện Đức Linh,4707,1779,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
100,Bình Thuận,258,Huyện Hàm Tân,4706,3196,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
101,Bình Thuận,258,Huyện đảo Phú Quý,4709,2116,13,"2019-02-28 13:47:52","2019-02-28 13:47:52"
102,Cà Mau,252,Thành phố Cà Mau,6101,1654,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
103,Cà Mau,252,Huyện U Minh,6103,2042,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
104,Cà Mau,252,Huyện Thới Bình,6102,1782,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
105,Cà Mau,252,Huyện Trần Văn Thời,6104,2038,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
106,Cà Mau,252,Huyện Cái Nước,6105,1901,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
107,Cà Mau,252,Huyện Đầm Dơi,6106,1922,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
108,Cà Mau,252,Huyện Năm Căn,6108,1783,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
109,Cà Mau,252,Huyện Phú Tân,6109,1883,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
110,Cà Mau,252,Huyện Ngọc Hiển,6107,2186,15,"2019-02-28 13:47:52","2019-02-28 13:47:52"
111,Cần Thơ,220,Quận Ninh Kiều,5501,1572,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
112,Cần Thơ,220,Quận Ô Môn,5504,1575,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
113,Cần Thơ,220,Quận Bình Thủy,5502,1573,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
114,Cần Thơ,220,Quận Cái Răng,5503,1574,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
115,Cần Thơ,220,Quận Thốt Nốt,5508,1576,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
116,Cần Thơ,220,Huyện Vĩnh Thạnh,5507,3317,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
117,Cần Thơ,220,Huyện Cờ Đỏ,5506,3150,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
118,Cần Thơ,220,Huyện Phong Điền,5505,3250,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
119,Cần Thơ,220,Huyện Thới Lai,5509,3300,16,"2019-02-28 13:47:52","2019-02-28 13:47:52"
120,Cao Bằng,246,Thành phố Cao Bằng,0601,1641,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
121,Cao Bằng,246,Huyện Bảo Lâm,0612,1890,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
122,Cao Bằng,246,Huyện Bảo Lạc,0602,3130,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
123,Cao Bằng,246,Huyện Thông Nông,0603,3299,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
124,Cao Bằng,246,Huyện Hà Quảng,0604,1939,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
125,Cao Bằng,246,Huyện Trà Lĩnh,0605,3305,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
126,Cao Bằng,246,Huyện Trùng Khánh,0606,2041,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
127,Cao Bằng,246,Huyện Hạ Lang,0611,3194,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
128,Cao Bằng,246,Huyện Quảng Uyên,0609,3259,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
129,Cao Bằng,246,Huyện Phục Hòa,0613,1997,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
130,Cao Bằng,246,Huyện Hòa An,0608,1943,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
131,Cao Bằng,246,Huyện Nguyên Bình,0607,3246,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
132,Cao Bằng,246,Huyện Thạch An,0610,3289,17,"2019-02-28 13:47:52","2019-02-28 13:47:52"
133,Đà Nẵng,203,Quận Liên Chiểu,0405,1530,3,"2019-02-28 13:47:52","2019-02-28 13:47:52"
134,Đà Nẵng,203,Quận Thanh Khê,0402,1527,3,"2019-02-28 13:47:52","2019-02-28 13:47:52"
135,Đà Nẵng,203,Quận Hải Châu,0401,1526,3,"2019-02-28 13:47:52","2019-02-28 13:47:52"
136,Đà Nẵng,203,Quận Sơn Trà,0403,1528,3,"2019-02-28 13:47:52","2019-02-28 13:47:52"
137,Đà Nẵng,203,Quận Ngũ Hành Sơn,0404,1529,3,"2019-02-28 13:47:52","2019-02-28 13:47:52"
138,Đà Nẵng,203,Quận Cẩm Lệ,0407,1531,3,"2019-02-28 13:47:52","2019-02-28 13:47:52"
139,Đà Nẵng,203,Huyện Hòa Vang,0406,1687,3,"2019-02-28 13:47:52","2019-02-28 13:47:52"
140,Đắk Lắk,210,Thành phố Buôn Ma Thuột,4001,1552,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
141,Đắk Lắk,210,Thị Xã Buôn Hồ,4015,1788,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
142,Đắk Lắk,210,Huyện Ea H leo,4002,1786,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
143,Đắk Lắk,210,Huyện Ea Súp,4005,2131,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
144,Đắk Lắk,210,Huyện Buôn Ðôn,4013,1784,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
145,Đắk Lắk,210,Huyện Cư M gar,4006,1785,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
146,Đắk Lắk,210,Huyện Krông Búk,4003,2150,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
147,Đắk Lắk,210,Huyện Krông Năng,4004,1787,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
148,Đắk Lắk,210,Huyện Ea Kar,4008,1931,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
149,Đắk Lắk,210,Huyện M đrắk,4009,3418,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
150,Đắk Lắk,210,Huyện Krông Bông,4011,1789,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
151,Đắk Lắk,210,Huyện Krông Pắc,4007,1954,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
152,Đắk Lắk,210,Huyện Krông Ana,4010,1884,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
153,Đắk Lắk,210,Huyện Lắk,4012,3217,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
154,Đắk Lắk,210,Huyện Cư Kuin,4014,3153,59,"2019-02-28 13:47:52","2019-02-28 13:47:52"
155,Đắk Nông,241,Thị xã Gia Nghĩa,6301,1627,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
156,Đắk Nông,241,Huyện Đắk Glong,6307,1791,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
157,Đắk Nông,241,Huyện Cư Jút,6304,3152,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
158,Đắk Nông,241,Huyện Đắk Mil,6303,1792,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
159,Đắk Nông,241,Huyện Krông Nô,6306,2151,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
160,Đắk Nông,241,Huyện Đắk Song,6305,2120,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
161,Đắk Nông,241,Huyện Đắk R lấp,6302,1790,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
162,Đắk Nông,241,Huyện Tuy Đức,6308,2227,60,"2019-02-28 13:47:52","2019-02-28 13:47:52"
163,Điện Biên,265,Thành phố Điện Biên Phủ,6201,1676,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
164,Điện Biên,265,Thị Xã Mường Lay,6202,2060,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
165,Điện Biên,265,Huyện Mường Nhé,6208,1979,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
166,Điện Biên,265,Huyện Mường Chà,6205,1978,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
167,Điện Biên,265,Huyện Tủa Chùa,6206,2021,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
168,Điện Biên,265,Huyện Tuần Giáo,6204,2022,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
169,Điện Biên,265,Huyện Điện Biên,6203,1923,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
170,Điện Biên,265,Huyện Điện Biên Đông,6207,2123,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
171,Điện Biên,265,Huyện Mường Ảng,6209,2170,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
172,Điện Biên,265,Huyện Nậm Pồ,6210,2179,61,"2019-02-28 13:47:52","2019-02-28 13:47:52"
173,Đồng Nai,204,Thành phố Biên Hòa,4801,1536,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
174,Đồng Nai,204,Thị xã Long Khánh,4806,1692,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
175,Đồng Nai,204,Huyện Tân Phú,4803,1693,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
176,Đồng Nai,204,Huyện Vĩnh Cửu,4802,2049,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
177,Đồng Nai,204,Huyện Định Quán,4804,1700,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
178,Đồng Nai,204,Huyện Trảng Bom,4810,1691,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
179,Đồng Nai,204,Huyện Thống Nhất,4805,1705,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
180,Đồng Nai,204,Huyện Cẩm Mỹ,4811,1702,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
181,Đồng Nai,204,Huyện Long Thành,4808,1694,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
182,Đồng Nai,204,Huyện Xuân Lộc,4807,1704,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
183,Đồng Nai,204,Huyện Nhơn Trạch,4809,1708,62,"2019-02-28 13:47:52","2019-02-28 13:47:52"
184,Đồng Tháp,216,Thành phố Cao Lãnh,5001,1564,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
185,Đồng Tháp,216,Thành phố Sa Đéc,5002,1668,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
186,Đồng Tháp,216,Thị xã Hồng Ngự,5012,2059,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
187,Đồng Tháp,216,Huyện Tân Hồng,5003,2013,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
188,Đồng Tháp,216,Huyện Hồng Ngự,5004,3200,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
189,Đồng Tháp,216,Huyện Tam Nông,5005,2011,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
190,Đồng Tháp,216,Huyện Tháp Mười,5009,2030,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
191,Đồng Tháp,216,Huyện Cao Lãnh,5007,1724,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
192,Đồng Tháp,216,Huyện Thanh Bình,5006,2026,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
193,Đồng Tháp,216,Huyện Lấp Vò,5008,1961,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
194,Đồng Tháp,216,Huyện Lai Vung,5010,1725,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
195,Đồng Tháp,216,Huyện Châu Thành,5011,3155,63,"2019-02-28 13:47:52","2019-02-28 13:47:52"
196,Gia Lai,207,Thành phố Pleiku,3801,1546,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
197,Gia Lai,207,Thị xã An Khê,3805,1800,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
198,Gia Lai,207,Thị xã Ayun Pa,3810,1798,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
199,Gia Lai,207,Huyện KBang,3804,2144,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
200,Gia Lai,207,Huyện Đắk Đoa,3813,2118,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
201,Gia Lai,207,Huyện Chư Păh,3802,1801,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
202,Gia Lai,207,Huyện Ia Grai,3812,1793,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
203,Gia Lai,207,Huyện Mang Yang,3803,2165,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
204,Gia Lai,207,Huyện Kông Chro,3806,2149,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
205,Gia Lai,207,Huyện Đức Cơ,3807,1794,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
206,Gia Lai,207,Huyện Chư Prông,3808,1795,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
207,Gia Lai,207,Huyện Chư Sê,3809,1796,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
208,Gia Lai,207,Huyện Đắk Pơ,3815,2119,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
209,Gia Lai,207,Huyện Ia Pa,3814,1799,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
210,Gia Lai,207,Huyện Krông Pa,3811,2152,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
211,Gia Lai,207,Huyện Phú Thiện,3816,1797,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
212,Gia Lai,207,Huyện Chư Pưh,3817,2101,18,"2019-02-28 13:47:52","2019-02-28 13:47:52"
213,Hà Giang,227,Thành phố Hà Giang,0501,1600,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
214,Hà Giang,227,Huyện Đồng Văn,0502,1928,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
215,Hà Giang,227,Huyện Mèo Vạc,0503,1973,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
216,Hà Giang,227,Huyện Yên Minh,0504,2053,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
217,Hà Giang,227,Huyện Quản Bạ,0505,1999,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
218,Hà Giang,227,Huyện Vị Xuyên,0506,2256,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
219,Hà Giang,227,Huyện Bắc Mê,0507,2075,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
220,Hà Giang,227,Huyện Hoàng Su Phì,0508,1945,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
221,Hà Giang,227,Huyện Xín Mần,0509,2052,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
222,Hà Giang,227,Huyện Bắc Quang,0510,1893,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
223,Hà Giang,227,Huyện Quang Bình,0511,2001,19,"2019-02-28 13:47:52","2019-02-28 13:47:52"
224,Hà Nam,232,Thành phố Phủ Lý,2401,1614,20,"2019-02-28 13:47:52","2019-02-28 13:47:52"
225,Hà Nam,232,Huyện Duy Tiên,2402,1802,20,"2019-02-28 13:47:52","2019-02-28 13:47:52"
226,Hà Nam,232,Huyện Kim Bảng,2403,1952,20,"2019-02-28 13:47:52","2019-02-28 13:47:52"
227,Hà Nam,232,Huyện Thanh Liêm,2405,2027,20,"2019-02-28 13:47:52","2019-02-28 13:47:52"
228,Hà Nam,232,Huyện Bình Lục,2406,1897,20,"2019-02-28 13:47:52","2019-02-28 13:47:52"
229,Hà Nam,232,Huyện Lý Nhân,2404,1970,20,"2019-02-28 13:47:52","2019-02-28 13:47:52"
230,Hà Nội,201,Quận Ba Đình,1A01,1484,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
231,Hà Nội,201,Quận Hoàn Kiếm,1A02,1489,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
232,Hà Nội,201,Quận Tây Hồ,1A05,1492,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
